order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,rated_or_not,total_time_taken,more_or_less_60
1477954,130237,Tamarind TriBeCa,Indian,16.98,Weekend,5,22,17,Rated,39,Less than 60 mins
1477182,383826,Song Thai Restaurant & Bar,Thai,29.2,Weekend,5,21,28,Rated,49,Less than 60 mins
1477304,88406,The Meatball Shop,Italian,24.2,Weekday,4,28,30,Rated,58,Less than 60 mins
1478434,40500,J. G. Melon,American,19.45,Weekend,5,24,15,Rated,39,Less than 60 mins
1477411,143721,Hummus Place,Middle Eastern,9.75,Weekend,5,28,28,Rated,56,Less than 60 mins
1477720,215219,Empanada Mama (closed),Mexican,19.98,Weekday,4,23,32,Rated,55,Less than 60 mins
1476638,46696,Blue Ribbon Sushi Bar & Grill,Japanese,11.88,Weekend,5,25,17,Rated,42,Less than 60 mins
1477166,402215,RedFarm Hudson,Chinese,21.29,Weekend,4,32,25,Rated,57,Less than 60 mins
1477338,81110,Hill Country Fried Chicken,Southern,11.64,Weekend,4,35,21,Rated,56,Less than 60 mins
1477565,65009,Blue Ribbon Fried Chicken,American,12.56,Weekday,5,27,27,Rated,54,Less than 60 mins
1478328,58898,Rubirosa,Italian,33.03,Weekend,5,22,28,Rated,50,Less than 60 mins
1477289,72322,Cafe Mogador,Middle Eastern,12.95,Weekend,3,21,20,Rated,41,Less than 60 mins
1478146,207281,Shake Shack,American,12.27,Weekend,5,24,28,Rated,52,Less than 60 mins
1476662,115213,Tamarind TriBeCa,Indian,12.18,Weekend,5,25,20,Rated,45,Less than 60 mins
1476991,81828,The Meatball Shop,Italian,12.08,Weekend,3,32,19,Rated,51,Less than 60 mins
1477433,283331,Dickson's Farmstand Meats,American,12.18,Weekend,5,21,20,Rated,41,Less than 60 mins
1478239,400390,Shake Shack,American,12.95,Weekend,4,30,26,Rated,56,Less than 60 mins
1477370,89889,Sushi of Gari 46,Japanese,29.1,Weekday,5,32,30,Rated,62,More than 60 mins
1477795,169478,RedFarm Broadway,Chinese,15.96,Weekday,4,35,33,Rated,68,More than 60 mins
1478439,48444,TAO,Japanese,8.54,Weekend,4,26,23,Rated,49,Less than 60 mins
1476811,47386,Barbounia,Mediterranean,16.93,Weekend,5,30,18,Rated,48,Less than 60 mins
1476990,301032,Mission Cantina,Mexican,15.57,Weekend,5,21,28,Rated,49,Less than 60 mins
1478329,116992,Tres Carnes,Mexican,33.32,Weekday,4,21,33,Rated,54,Less than 60 mins
1478385,250494,Blue Ribbon Fried Chicken,American,21.34,Weekend,5,28,21,Rated,49,Less than 60 mins
1477300,232359,The Meatball Shop,American,31.43,Weekend,4,20,21,Rated,41,Less than 60 mins
1477275,58088,Sushi of Gari 46,Japanese,9.22,Weekend,4,32,28,Rated,60,Less than 60 mins
1477994,127130,Momoya,Japanese,9.55,Weekend,5,30,26,Rated,56,Less than 60 mins
1477123,270525,The Smile,American,8.59,Weekend,4,32,29,Rated,61,More than 60 mins
1476758,120504,Schnipper's Quality Kitchen,American,14.02,Weekend,5,20,16,Rated,36,Less than 60 mins
1477940,42274,Joe's Shanghai ÂŽ_Ã€ÂŽÃ¼Â£Â¾Ã·Â´,Chinese,16.15,Weekend,3,33,20,Rated,53,Less than 60 mins
1476587,355713,TAO,Japanese,9.22,Weekend,5,26,25,Rated,51,Less than 60 mins
1478023,243910,Nobu Next Door,Japanese,14.12,Weekend,3,30,19,Rated,49,Less than 60 mins
1476766,45837,Shake Shack,American,19.35,Weekend,4,21,29,Rated,50,Less than 60 mins
1478339,35643,Vanessa's Dumpling House,Chinese,18.43,Weekend,5,34,28,Rated,62,More than 60 mins
1478352,142192,Otto Enoteca Pizzeria,Italian,12.18,Weekend,5,21,20,Rated,41,Less than 60 mins
1477079,49086,Jack's Wife Freda,Mediterranean,12.13,Weekend,4,33,23,Rated,56,Less than 60 mins
1477384,127445,Shake Shack,American,6.79,Weekend,4,35,30,Rated,65,More than 60 mins
1477262,43636,Blue Ribbon Fried Chicken,American,12.08,Weekend,4,21,21,Rated,42,Less than 60 mins
1476602,88078,RedFarm Hudson,Chinese,13.92,Weekend,5,28,24,Rated,52,Less than 60 mins
1478370,57638,Grand Sichuan International,Chinese,25.27,Weekday,5,35,30,Rated,65,More than 60 mins
1477444,88075,Shake Shack,American,24.3,Weekday,4,33,30,Rated,63,More than 60 mins
1477172,59749,Bareburger,American,19.35,Weekday,4,33,27,Rated,60,Less than 60 mins
1477418,387102,Vanessa's Dumplings,Chinese,14.02,Weekend,4,22,24,Rated,46,Less than 60 mins
1477962,59703,Big Daddy's,American,12.08,Weekend,5,22,16,Rated,38,Less than 60 mins
1477497,76942,Sarabeth's Restaurant,American,12.27,Weekend,5,24,24,Rated,48,Less than 60 mins
1477155,50563,J. G. Melon,American,6.06,Weekday,4,24,27,Rated,51,Less than 60 mins
1477317,61889,Parm,Italian,15.77,Weekend,4,27,18,Rated,45,Less than 60 mins
1476694,91105,Cafe Mogador,Middle Eastern,29.05,Weekend,4,27,30,Rated,57,Less than 60 mins
1476987,88078,RedFarm Hudson,Chinese,15.96,Weekend,3,21,18,Rated,39,Less than 60 mins
1477344,99621,Jack's Wife Freda,Mediterranean,5.67,Weekday,3,24,29,Rated,53,Less than 60 mins
1477417,355759,Pinto Nouveau Thai Bistro,Thai,11.79,Weekend,5,21,27,Rated,48,Less than 60 mins
1476671,49620,Cafe Habana,Mexican,8.73,Weekday,3,27,28,Rated,55,Less than 60 mins
1477305,45846,The Meatball Shop,American,24.2,Weekend,5,21,30,Rated,51,Less than 60 mins
1477223,303548,J. G. Melon,American,22.26,Weekend,5,22,25,Rated,47,Less than 60 mins
1478394,106940,Blue Ribbon Sushi,Japanese,14.5,Weekday,3,34,24,Rated,58,Less than 60 mins
1477963,115519,Blue Ribbon Fried Chicken,American,12.23,Weekend,5,27,27,Rated,54,Less than 60 mins
1477861,125320,Shake Shack,American,20.57,Weekend,5,24,19,Rated,43,Less than 60 mins
1477201,332635,TAO,Japanese,16.05,Weekend,4,23,20,Rated,43,Less than 60 mins
1478253,67345,Parm,Italian,25.27,Weekend,5,28,16,Rated,44,Less than 60 mins
1477540,341136,Blue Ribbon Sushi,Japanese,13.78,Weekend,4,32,23,Rated,55,Less than 60 mins
1477329,80737,RedFarm Broadway,Chinese,12.9,Weekday,3,29,29,Rated,58,Less than 60 mins
1477218,333216,Shake Shack,American,29.49,Weekend,5,20,24,Rated,44,Less than 60 mins
1476633,137565,Shake Shack,American,15.76,Weekend,5,20,25,Rated,45,Less than 60 mins
1476776,125123,Le Grainne Cafe,French,29.25,Weekend,5,27,24,Rated,51,Less than 60 mins
1477878,62730,Westville Hudson,American,21.88,Weekend,5,20,15,Rated,35,Less than 60 mins
1478122,96262,Cafe Habana,Mexican,9.51,Weekend,5,22,21,Rated,43,Less than 60 mins
1478206,108659,Osteria Morini,Italian,24.2,Weekday,3,28,28,Rated,56,Less than 60 mins
1478326,82901,Il Bambino,Italian,29.25,Weekend,4,34,29,Rated,63,More than 60 mins
1477691,366327,Parm,Italian,16.44,Weekend,5,29,26,Rated,55,Less than 60 mins
1477845,127056,Blue Ribbon Sushi,Japanese,24.3,Weekday,5,21,33,Rated,54,Less than 60 mins
1476719,77540,Parm,Italian,12.08,Weekend,3,25,28,Rated,53,Less than 60 mins
1476765,147519,Sushi of Gari Tribeca,Japanese,19.45,Weekend,4,25,15,Rated,40,Less than 60 mins
1478317,128216,Shake Shack,American,19.74,Weekday,4,35,32,Rated,67,More than 60 mins
1477461,241719,Kori Restaurant and Bar,Korean,12.18,Weekday,4,26,26,Rated,52,Less than 60 mins
1477028,60052,RedFarm Broadway,Chinese,14.55,Weekend,5,28,20,Rated,48,Less than 60 mins
1477672,59742,J. G. Melon,American,6.07,Weekday,3,29,25,Rated,54,Less than 60 mins
1477146,49793,Yama Japanese Restaurant,Japanese,32.93,Weekend,5,29,17,Rated,46,Less than 60 mins
1477460,134058,The Meatball Shop,Italian,12.08,Weekday,5,33,25,Rated,58,Less than 60 mins
1477848,276192,12 Chairs,Middle Eastern,29.05,Weekday,5,28,32,Rated,60,Less than 60 mins
1477549,297130,L'Express,French,29.2,Weekend,5,21,29,Rated,50,Less than 60 mins
1477328,342126,Parm,Italian,13.68,Weekend,4,33,21,Rated,54,Less than 60 mins
1478022,94152,Empanada Mama (closed),Mexican,11.88,Weekend,5,23,27,Rated,50,Less than 60 mins
1477284,40745,Parm,Italian,14.12,Weekend,3,28,22,Rated,50,Less than 60 mins
1478284,139885,Blue Ribbon Fried Chicken,American,8.2,Weekend,5,34,17,Rated,51,Less than 60 mins
1477006,119465,Cafe Mogador,Middle Eastern,25.27,Weekday,5,30,25,Rated,55,Less than 60 mins
1477008,373750,Blue Ribbon Brooklyn,American,5.97,Weekday,4,32,24,Rated,56,Less than 60 mins
1477208,365244,Bareburger,American,12.13,Weekend,5,32,26,Rated,58,Less than 60 mins
1476699,56722,The Meatball Shop,Italian,12.23,Weekend,5,35,22,Rated,57,Less than 60 mins
1477313,395616,Parm,Italian,8.59,Weekday,5,32,33,Rated,65,More than 60 mins
1478051,139639,Sushi of Gari 46,Japanese,24.3,Weekend,3,29,23,Rated,52,Less than 60 mins
1477071,78939,Nobu Next Door,Japanese,29.05,Weekend,5,33,29,Rated,62,More than 60 mins
1478368,64153,Burger Joint,American,12.13,Weekday,5,31,33,Rated,64,More than 60 mins
1476859,62667,Sarabeth's Restaurant,American,12.23,Weekend,4,26,24,Rated,50,Less than 60 mins
1478393,80795,Tamarind TriBeCa,Indian,16.44,Weekend,5,23,24,Rated,47,Less than 60 mins
1476707,144133,Shake Shack,American,22.75,Weekday,4,21,27,Rated,48,Less than 60 mins
1477543,59105,Sushi of Gari 46,Japanese,12.13,Weekend,5,27,20,Rated,47,Less than 60 mins
1476680,44472,Blue Ribbon Sushi Izakaya,Japanese,12.08,Weekend,3,35,15,Rated,50,Less than 60 mins
1476816,344079,Olea,Mediterranean,12.23,Weekend,4,29,24,Rated,53,Less than 60 mins
1477589,214028,Boqueria,Spanish,29.05,Weekend,4,24,24,Rated,48,Less than 60 mins
1478043,264707,The Meatball Shop,Italian,29.2,Weekend,5,29,23,Rated,52,Less than 60 mins
1477298,361728,The Meatball Shop,Italian,29.05,Weekend,4,32,19,Rated,51,Less than 60 mins
1476793,77339,Rubirosa,Italian,9.17,Weekend,4,27,25,Rated,52,Less than 60 mins
1477396,140998,Boqueria,Spanish,13.0,Weekend,5,26,24,Rated,50,Less than 60 mins
1477477,78560,The Meatball Shop,Italian,11.69,Weekend,4,35,16,Rated,51,Less than 60 mins
1476963,296805,Blue Ribbon Fried Chicken,American,13.0,Weekday,4,33,29,Rated,62,More than 60 mins
1477733,376499,Lucky Strike,American,29.25,Weekend,4,21,21,Rated,42,Less than 60 mins
1477627,359699,RedFarm Hudson,Chinese,7.03,Weekday,5,32,24,Rated,56,Less than 60 mins
1477718,42755,Blue Ribbon Sushi,Japanese,16.11,Weekend,5,22,26,Rated,48,Less than 60 mins
1477167,76907,Han Dynasty,Chinese,14.8,Weekday,4,23,25,Rated,48,Less than 60 mins
1478176,240982,Rubirosa,Italian,29.1,Weekend,5,28,16,Rated,44,Less than 60 mins
1477435,154030,Hatsuhana,Japanese,29.49,Weekend,4,22,23,Rated,45,Less than 60 mins
1477465,361220,Carmine's,Italian,21.93,Weekend,5,20,28,Rated,48,Less than 60 mins
1476550,101347,The Loop,Japanese,16.98,Weekend,5,26,27,Rated,53,Less than 60 mins
1477131,270525,The Smile,American,12.13,Weekend,4,29,24,Rated,53,Less than 60 mins
1477687,72757,Jack's Wife Freda,Mediterranean,12.13,Weekend,5,21,19,Rated,40,Less than 60 mins
1476857,220186,Blue Ribbon Fried Chicken,American,12.23,Weekday,5,33,26,Rated,59,Less than 60 mins
1478325,399373,Shake Shack,American,29.1,Weekday,4,29,24,Rated,53,Less than 60 mins
1478025,99312,Pylos,Mediterranean,14.02,Weekday,3,30,29,Rated,59,Less than 60 mins
1478171,316402,The Meatball Shop,American,14.5,Weekend,5,25,22,Rated,47,Less than 60 mins
1477268,375585,TAO,Japanese,6.69,Weekend,5,22,28,Rated,50,Less than 60 mins
1476780,319773,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,5,34,26,Rated,60,Less than 60 mins
1476594,94480,TAO,Japanese,12.17,Weekend,5,22,16,Rated,38,Less than 60 mins
1477830,61212,Tamarind TriBeCa,Indian,15.77,Weekend,5,25,29,Rated,54,Less than 60 mins
1477725,105754,Momoya,Japanese,12.18,Weekend,4,26,25,Rated,51,Less than 60 mins
1476922,66373,Balthazar Boulangerie,French,12.18,Weekend,3,24,29,Rated,53,Less than 60 mins
1476880,216258,Momoya,Japanese,9.41,Weekend,5,26,20,Rated,46,Less than 60 mins
1477793,318451,Blue Ribbon Sushi,Japanese,8.54,Weekday,4,22,26,Rated,48,Less than 60 mins
1478322,57943,RedFarm Broadway,Chinese,24.25,Weekday,5,25,25,Rated,50,Less than 60 mins
1477065,43636,The Meatball Shop,American,7.28,Weekday,5,20,29,Rated,49,Less than 60 mins
1477670,235818,Shake Shack,American,6.01,Weekday,5,23,30,Rated,53,Less than 60 mins
1478083,91817,Lucky's Famous Burgers,American,5.77,Weekend,4,21,20,Rated,41,Less than 60 mins
1477484,143984,Blue Ribbon Fried Chicken,American,6.79,Weekend,3,28,27,Rated,55,Less than 60 mins
1477710,376578,Shake Shack,American,5.92,Weekday,5,34,24,Rated,58,Less than 60 mins
1477307,141732,Cho Dang Gol,Korean,5.77,Weekend,5,21,17,Rated,38,Less than 60 mins
1478062,109107,Burger Joint,American,15.72,Weekend,4,31,30,Rated,61,More than 60 mins
1476865,297232,Empanada Mama (closed),Mexican,31.38,Weekend,5,24,18,Rated,42,Less than 60 mins
1477775,142461,Shake Shack,American,29.25,Weekend,4,25,19,Rated,44,Less than 60 mins
1476737,94766,Nobu Next Door,Japanese,12.23,Weekday,5,31,29,Rated,60,Less than 60 mins
1478251,99621,Jack's Wife Freda,Mediterranean,12.47,Weekend,5,34,20,Rated,54,Less than 60 mins
1478079,54608,Tamarind TriBeCa,Indian,25.22,Weekend,5,30,26,Rated,56,Less than 60 mins
1478144,155124,The Meatball Shop,Italian,33.03,Weekend,5,30,16,Rated,46,Less than 60 mins
1476615,338599,RedFarm Hudson,Chinese,29.44,Weekday,4,29,32,Rated,61,More than 60 mins
1478419,118776,Blue Ribbon Sushi Bar & Grill,Japanese,15.96,Weekend,5,31,20,Rated,51,Less than 60 mins
1476920,36118,RedFarm Broadway,Chinese,12.13,Weekend,4,20,19,Rated,39,Less than 60 mins
1477786,145389,RedFarm Hudson,Chinese,4.75,Weekend,3,23,25,Rated,48,Less than 60 mins
1476547,83095,Bareburger,American,6.84,Weekend,5,22,24,Rated,46,Less than 60 mins
1477422,64401,The Meatball Shop,Italian,16.54,Weekday,5,32,24,Rated,56,Less than 60 mins
1477436,88853,RedFarm Hudson,Chinese,29.29,Weekend,4,27,21,Rated,48,Less than 60 mins
1478353,369809,Momoya,Japanese,12.23,Weekday,3,32,24,Rated,56,Less than 60 mins
1477086,164529,Blue Ribbon Sushi,Japanese,17.08,Weekday,5,35,29,Rated,64,More than 60 mins
1477688,101285,Blue Ribbon Sushi,Japanese,12.13,Weekend,4,35,28,Rated,63,More than 60 mins
1476608,297674,Burger Joint,American,7.81,Weekend,3,33,24,Rated,57,Less than 60 mins
1478375,214028,Boqueria,Spanish,22.85,Weekend,5,28,30,Rated,58,Less than 60 mins
1476965,276192,Delicatessen,American,24.2,Weekend,4,21,19,Rated,40,Less than 60 mins
1477055,77544,Bareburger,American,14.12,Weekend,4,26,19,Rated,45,Less than 60 mins
1477949,385023,Rubirosa,Italian,24.35,Weekend,3,30,28,Rated,58,Less than 60 mins
1477406,154022,Blue Ribbon Sushi Bar & Grill,Japanese,16.74,Weekend,4,22,20,Rated,42,Less than 60 mins
1478118,101285,Blue Ribbon Sushi,Japanese,9.85,Weekend,3,24,15,Rated,39,Less than 60 mins
1477352,100148,Sushi of Gari,Japanese,9.31,Weekend,5,31,22,Rated,53,Less than 60 mins
1476879,259341,Blue Ribbon Fried Chicken,American,8.39,Weekend,4,26,17,Rated,43,Less than 60 mins
1477111,127149,P.J. Clarke's,American,31.33,Weekend,4,26,19,Rated,45,Less than 60 mins
1477818,144352,Shake Shack,American,22.36,Weekend,4,27,27,Rated,54,Less than 60 mins
1477379,145962,Joe's Shanghai ÂŽ_Ã€ÂŽÃ¼Â£Â¾Ã·Â´,Chinese,22.31,Weekday,3,27,31,Rated,58,Less than 60 mins
1478125,49104,Shake Shack,American,16.15,Weekday,4,20,26,Rated,46,Less than 60 mins
1477707,133330,Blue Ribbon Fried Chicken,American,25.27,Weekend,5,29,28,Rated,57,Less than 60 mins
1476614,138462,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekday,5,21,29,Rated,50,Less than 60 mins
1477105,67844,The Smile,American,9.17,Weekday,5,26,28,Rated,54,Less than 60 mins
1476980,117810,Momoya,Japanese,6.02,Weekend,5,28,20,Rated,48,Less than 60 mins
1477162,42755,Blue Ribbon Fried Chicken,American,15.72,Weekend,4,25,19,Rated,44,Less than 60 mins
1477260,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekend,4,27,25,Rated,52,Less than 60 mins
1478297,180618,Bareburger,American,24.2,Weekend,5,27,24,Rated,51,Less than 60 mins
1477820,41746,Schnipper's Quality Kitchen,American,25.22,Weekend,4,33,18,Rated,51,Less than 60 mins
1478291,385134,RedFarm Broadway,Chinese,31.87,Weekend,5,27,18,Rated,45,Less than 60 mins
1477952,371117,Shake Shack,American,13.1,Weekend,4,30,29,Rated,59,Less than 60 mins
1478040,47280,Sushi of Gari Tribeca,Japanese,12.13,Weekday,5,22,26,Rated,48,Less than 60 mins
1477905,164626,The Meatball Shop,Italian,15.57,Weekend,4,20,24,Rated,44,Less than 60 mins
1477562,93113,The Odeon,American,6.69,Weekend,4,30,20,Rated,50,Less than 60 mins
1476847,114085,The Meatball Shop,Italian,24.3,Weekend,4,29,15,Rated,44,Less than 60 mins
1476604,126798,Cafe Mogador,Middle Eastern,19.45,Weekday,4,23,29,Rated,52,Less than 60 mins
1478016,154471,Yama Japanese Restaurant,Japanese,9.65,Weekend,5,24,16,Rated,40,Less than 60 mins
1477087,206039,Shake Shack,American,12.66,Weekend,5,25,15,Rated,40,Less than 60 mins
1476706,327651,Hunan Manor,Chinese,5.72,Weekday,5,31,26,Rated,57,Less than 60 mins
1477906,66012,Sushi of Gari Tribeca,Japanese,19.02,Weekend,5,27,29,Rated,56,Less than 60 mins
1478142,114085,Hatsuhana,Japanese,29.15,Weekend,3,33,28,Rated,61,More than 60 mins
1477654,301032,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,25,29,Rated,54,Less than 60 mins
1477965,384411,Shake Shack,American,19.45,Weekday,3,24,29,Rated,53,Less than 60 mins
1477588,286386,5 Napkin Burger,American,29.05,Weekend,3,26,21,Rated,47,Less than 60 mins
1476772,149984,Sushi of Gari,Japanese,12.13,Weekday,5,29,26,Rated,55,Less than 60 mins
1477101,81828,The Meatball Shop,American,14.55,Weekend,5,21,30,Rated,51,Less than 60 mins
1477103,342515,Five Guys Burgers and Fries,American,19.45,Weekend,5,22,23,Rated,45,Less than 60 mins
1477880,114410,The Meatball Shop,Italian,14.6,Weekend,5,21,23,Rated,44,Less than 60 mins
1477346,235620,Shake Shack,American,5.53,Weekday,4,28,26,Rated,54,Less than 60 mins
1477886,241310,Blue Ribbon Sushi,Japanese,32.93,Weekday,3,34,31,Rated,65,More than 60 mins
1477442,184325,Asuka Sushi,Japanese,19.45,Weekend,5,23,23,Rated,46,Less than 60 mins
1477434,77857,Shake Shack,American,29.15,Weekend,5,20,21,Rated,41,Less than 60 mins
1477423,80466,J. G. Melon,American,14.6,Weekend,5,32,24,Rated,56,Less than 60 mins
1478424,304052,Parm,Italian,11.59,Weekday,5,35,29,Rated,64,More than 60 mins
1476571,334758,Melt Shop,American,29.15,Weekend,4,26,17,Rated,43,Less than 60 mins
1476901,391860,Lucky's Famous Burgers,American,11.59,Weekend,5,26,23,Rated,49,Less than 60 mins
1478113,74048,ilili Restaurant,Middle Eastern,25.22,Weekday,4,32,25,Rated,57,Less than 60 mins
1477986,115213,Junoon,Indian,22.75,Weekend,5,29,28,Rated,57,Less than 60 mins
1478420,104355,Momoya,Japanese,15.81,Weekend,5,25,15,Rated,40,Less than 60 mins
1476883,354948,Westville Hudson,American,16.01,Weekend,5,20,18,Rated,38,Less than 60 mins
1478442,378035,Five Guys Burgers and Fries,American,29.73,Weekend,5,21,25,Rated,46,Less than 60 mins
1477898,68248,J. G. Melon,American,10.43,Weekday,5,35,29,Rated,64,More than 60 mins
1477476,276192,Delicatessen,American,32.93,Weekend,4,30,18,Rated,48,Less than 60 mins
1477520,178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,31.33,Weekend,4,35,21,Rated,56,Less than 60 mins
1477751,385134,RedFarm Broadway,Chinese,16.2,Weekend,5,29,18,Rated,47,Less than 60 mins
1476959,65007,Serafina Fabulous Pizza,Italian,19.5,Weekday,5,22,33,Rated,55,Less than 60 mins
1477798,378035,Five Guys Burgers and Fries,American,13.0,Weekend,4,29,27,Rated,56,Less than 60 mins
1477022,61588,Blue Ribbon Sushi,Japanese,12.08,Weekend,4,33,22,Rated,55,Less than 60 mins
1477077,40808,Shake Shack,American,12.18,Weekend,4,27,23,Rated,50,Less than 60 mins
1478361,371117,Shake Shack,American,29.1,Weekend,5,26,24,Rated,50,Less than 60 mins
1477407,123535,RedFarm Hudson,Chinese,12.61,Weekend,5,31,22,Rated,53,Less than 60 mins
1477199,154471,Yama Japanese Restaurant,Japanese,9.02,Weekday,3,25,33,Rated,58,Less than 60 mins
1478074,41638,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,30,29,Rated,59,Less than 60 mins
1477454,210544,DespaÃŒÂ±a,Spanish,16.06,Weekend,5,21,17,Rated,38,Less than 60 mins
1476870,94524,The Meatball Shop,Italian,24.3,Weekend,5,28,25,Rated,53,Less than 60 mins
1477606,39406,RedFarm Broadway,Chinese,9.27,Weekday,4,32,29,Rated,61,More than 60 mins
1478302,318665,Blue Ribbon Sushi Bar & Grill,Japanese,4.9,Weekday,4,29,32,Rated,61,More than 60 mins
1476565,41991,Blue Ribbon Sushi Bar & Grill,Japanese,15.33,Weekend,5,32,29,Rated,61,More than 60 mins
1478200,164016,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,28,23,Rated,51,Less than 60 mins
1478264,70564,Jack's Wife Freda,Mediterranean,16.15,Weekday,5,22,24,Rated,46,Less than 60 mins
1478256,147468,Tamarind TriBeCa,Indian,6.69,Weekend,5,22,18,Rated,40,Less than 60 mins
1477483,142681,Osteria Morini,Italian,6.79,Weekday,4,32,29,Rated,61,More than 60 mins
1477257,400950,Sushi of Gari 46,Japanese,12.13,Weekday,5,34,28,Rated,62,More than 60 mins
1477030,240982,Rubirosa,Italian,24.3,Weekday,3,29,31,Rated,60,Less than 60 mins
1476850,85091,The Meatball Shop,Italian,13.05,Weekday,5,23,31,Rated,54,Less than 60 mins
1477356,354923,CafÃŒÂ© China,Chinese,15.57,Weekday,4,34,31,Rated,65,More than 60 mins
1477990,59673,Rubirosa,Italian,12.95,Weekend,4,30,25,Rated,55,Less than 60 mins
1477448,142574,Sushi of Gari,Japanese,22.75,Weekend,5,30,22,Rated,52,Less than 60 mins
1477784,146555,Momoya,Japanese,24.3,Weekend,5,28,20,Rated,48,Less than 60 mins
1478070,129206,RedFarm Broadway,Chinese,14.07,Weekend,3,20,15,Rated,35,Less than 60 mins
1477501,151191,RedFarm Hudson,Chinese,12.18,Weekend,5,34,24,Rated,58,Less than 60 mins
1476727,49086,Jack's Wife Freda,Mediterranean,12.95,Weekday,3,22,33,Rated,55,Less than 60 mins
1477511,261665,RedFarm Broadway,Chinese,7.67,Weekend,5,24,15,Rated,39,Less than 60 mins
1477551,277898,Blue Ribbon Fried Chicken,American,29.44,Weekend,4,33,27,Rated,60,Less than 60 mins
1477096,158578,Xi'an Famous Foods,Chinese,14.12,Weekday,3,24,31,Rated,55,Less than 60 mins
1478197,41205,Shake Shack,American,12.08,Weekend,5,28,23,Rated,51,Less than 60 mins
1477082,107909,ilili Restaurant,Middle Eastern,24.2,Weekday,4,34,24,Rated,58,Less than 60 mins
1477781,183520,Tamarind TriBeCa,Indian,12.47,Weekend,5,32,26,Rated,58,Less than 60 mins
1478397,121706,Blue Ribbon Fried Chicken,American,24.3,Weekend,5,22,15,Rated,37,Less than 60 mins
1477608,125123,Le Grainne Cafe,French,15.96,Weekend,4,25,22,Rated,47,Less than 60 mins
1478241,60052,RedFarm Broadway,Chinese,24.2,Weekend,5,31,19,Rated,50,Less than 60 mins
1477732,399729,Shake Shack,American,24.25,Weekend,4,20,29,Rated,49,Less than 60 mins
1476989,64401,The Meatball Shop,Italian,21.34,Weekday,5,22,24,Rated,46,Less than 60 mins
1477863,128216,Shake Shack,American,8.2,Weekday,4,33,26,Rated,59,Less than 60 mins
1477134,361654,The Meatball Shop,Italian,13.53,Weekend,5,22,24,Rated,46,Less than 60 mins
1478344,55334,Sushi of Gari Tribeca,Japanese,9.46,Weekend,5,32,20,Rated,52,Less than 60 mins
1478243,159626,Blue Ribbon Sushi,Japanese,29.1,Weekend,4,21,15,Rated,36,Less than 60 mins
1477069,377260,Blue Ribbon Fried Chicken,American,12.18,Weekend,5,35,27,Rated,62,More than 60 mins
1476953,252342,Westville Hudson,American,20.13,Weekend,4,29,19,Rated,48,Less than 60 mins
1477700,60039,Blue Ribbon Sushi,Japanese,33.37,Weekday,3,30,27,Rated,57,Less than 60 mins
1478213,122092,Han Dynasty,Chinese,22.31,Weekend,3,23,29,Rated,52,Less than 60 mins
1476779,378820,Sushi Samba,Japanese,31.33,Weekend,5,35,20,Rated,55,Less than 60 mins
1478207,62161,Tamarind TriBeCa,Indian,24.2,Weekend,4,28,26,Rated,54,Less than 60 mins
1477075,52832,ilili Restaurant,Middle Eastern,31.43,Weekday,3,26,29,Rated,55,Less than 60 mins
1477145,207281,Shake Shack,American,29.3,Weekday,5,33,32,Rated,65,More than 60 mins
1478153,300208,Xi'an Famous Foods,Chinese,6.02,Weekend,5,33,24,Rated,57,Less than 60 mins
1477742,338599,Blue Ribbon Fried Chicken,American,6.84,Weekend,3,24,26,Rated,50,Less than 60 mins
1477391,60835,RedFarm Hudson,Chinese,16.49,Weekend,3,34,20,Rated,54,Less than 60 mins
1476705,260680,Cafe Mogador,Middle Eastern,5.77,Weekend,3,20,16,Rated,36,Less than 60 mins
1477694,192317,Shake Shack,American,24.3,Weekend,4,25,15,Rated,40,Less than 60 mins
1477062,396432,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,26,17,Rated,43,Less than 60 mins
1477771,232035,ilili Restaurant,Middle Eastern,12.23,Weekday,5,24,32,Rated,56,Less than 60 mins
1477144,62667,Balthazar Boulangerie,French,29.1,Weekend,5,31,27,Rated,58,Less than 60 mins
1477149,102710,Rye House,American,12.13,Weekday,4,26,30,Rated,56,Less than 60 mins
1478182,135970,Momoya,Japanese,25.27,Weekday,5,31,30,Rated,61,More than 60 mins
1478405,58675,Shake Shack,American,11.59,Weekday,3,23,25,Rated,48,Less than 60 mins
1477857,363202,S'MAC,American,25.27,Weekend,5,20,29,Rated,49,Less than 60 mins
1477641,128224,Blue Ribbon Sushi,Japanese,24.2,Weekend,4,29,18,Rated,47,Less than 60 mins
1476690,124875,Vanessa's Dumplings,Chinese,24.2,Weekend,4,20,18,Rated,38,Less than 60 mins
1476913,145216,Grand Sichuan International,Chinese,7.66,Weekday,5,33,31,Rated,64,More than 60 mins
