order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,rated_or_not,total_time_taken,more_or_less_60
1477900,276192,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,28,Rated,61,More than 60 mins
1477173,68300,Blue Ribbon Fried Chicken,American,21.83,Weekend,Not given,20,27,Not rated,47,Less than 60 mins
1476876,325285,RedFarm Broadway,Chinese,5.48,Weekend,3,27,18,Rated,45,Less than 60 mins
1477496,132137,Parm,Italian,22.36,Weekend,Not given,27,27,Not rated,54,Less than 60 mins
1476845,55334,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,31,29,Rated,60,Less than 60 mins
1476642,277898,Blue Ribbon Fried Chicken,American,12.18,Weekend,Not given,25,17,Not rated,42,Less than 60 mins
1477801,268365,Zero Otto Nove,Italian,12.18,Weekday,4,29,25,Rated,54,Less than 60 mins
1477594,47440,Bareburger,American,12.18,Weekday,3,25,24,Rated,49,Less than 60 mins
1478318,263426,TAO,Japanese,22.12,Weekday,5,32,30,Rated,62,More than 60 mins
1476734,148327,Shake Shack,American,33.03,Weekday,Not given,31,28,Not rated,59,Less than 60 mins
1477202,259341,Joe's Shanghai ÂŽ_Ã€ÂŽÃ¼Â£Â¾Ã·Â´,Chinese,16.1,Weekend,5,31,22,Rated,53,Less than 60 mins
1478180,270525,The Smile,American,22.26,Weekend,5,25,26,Rated,51,Less than 60 mins
1477992,65589,Blue Ribbon Sushi Izakaya,Japanese,19.45,Weekday,5,33,32,Rated,65,More than 60 mins
1477164,74424,Shake Shack,American,15.77,Weekend,3,29,20,Rated,49,Less than 60 mins
1478386,240093,The Meatball Shop,Italian,14.7,Weekday,5,30,24,Rated,54,Less than 60 mins
1476756,263426,Shake Shack,American,14.07,Weekend,3,21,27,Rated,48,Less than 60 mins
1477989,102801,ilili Restaurant,Middle Eastern,13.73,Weekday,5,22,33,Rated,55,Less than 60 mins
1477972,97806,Shake Shack,American,12.61,Weekend,4,26,25,Rated,51,Less than 60 mins
1477452,107240,Shake Shack,American,8.34,Weekend,5,21,30,Rated,51,Less than 60 mins
1477578,385150,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,27,16,Rated,43,Less than 60 mins
1478208,371590,The Meatball Shop,Italian,29.15,Weekend,5,29,27,Rated,56,Less than 60 mins
1477215,27609,Blue Ribbon Sushi Bar & Grill,Japanese,24.25,Weekend,5,25,26,Rated,51,Less than 60 mins
1477479,373152,Blue Ribbon Sushi,Japanese,12.32,Weekday,Not given,29,27,Not rated,56,Less than 60 mins
1476675,235818,Shake Shack,American,15.96,Weekday,4,28,27,Rated,55,Less than 60 mins
1476854,47440,Blue Ribbon Fried Chicken,American,6.45,Weekend,4,30,24,Rated,54,Less than 60 mins
1478275,334758,Five Guys Burgers and Fries,American,24.3,Weekend,5,28,18,Rated,46,Less than 60 mins
1477604,128711,RedFarm Hudson,Chinese,12.56,Weekend,3,20,22,Rated,42,Less than 60 mins
1477039,338923,Hill Country Fried Chicken,Southern,22.31,Weekday,3,21,25,Rated,46,Less than 60 mins
1477100,164005,Sushi of Gari,Japanese,15.52,Weekend,Not given,20,16,Not rated,36,Less than 60 mins
1478008,374826,Dos Caminos,Mexican,6.74,Weekend,5,32,26,Rated,58,Less than 60 mins
1478298,79343,Blue Ribbon Sushi Bar & Grill,Japanese,6.02,Weekday,Not given,29,25,Not rated,54,Less than 60 mins
1477085,103852,J. G. Melon,American,6.74,Weekend,5,20,29,Rated,49,Less than 60 mins
1477052,35993,Mira Sushi,Japanese,11.79,Weekend,Not given,32,26,Not rated,58,Less than 60 mins
1478042,201542,TAO,Japanese,29.05,Weekend,4,35,24,Rated,59,Less than 60 mins
1476605,366975,Blue Ribbon Sushi Bar & Grill,Japanese,19.35,Weekend,Not given,23,17,Not rated,40,Less than 60 mins
1477825,389740,L'Express,French,11.98,Weekday,5,21,28,Rated,49,Less than 60 mins
1476735,369272,Blue Ribbon Sushi Bar & Grill,Japanese,11.69,Weekday,5,21,28,Rated,49,Less than 60 mins
1476686,45396,Blue Ribbon Sushi,Japanese,16.44,Weekend,5,30,29,Rated,59,Less than 60 mins
1478435,350180,RedFarm Hudson,Chinese,20.32,Weekday,5,30,29,Rated,59,Less than 60 mins
1476802,318451,Blue Ribbon Sushi,Japanese,14.02,Weekend,4,23,18,Rated,41,Less than 60 mins
1478416,378027,RedFarm Broadway,Chinese,9.07,Weekend,4,35,17,Rated,52,Less than 60 mins
1477893,63513,Mamoun's Falafel,Mediterranean,5.92,Weekday,Not given,31,33,Not rated,64,More than 60 mins
1477018,53947,Shake Shack,American,15.52,Weekend,5,33,17,Rated,50,Less than 60 mins
1477706,68258,Jack's Wife Freda,Mediterranean,22.31,Weekend,Not given,23,28,Not rated,51,Less than 60 mins
1476971,250494,Parm,Italian,28.57,Weekday,5,22,32,Rated,54,Less than 60 mins
1477470,350659,Shake Shack,American,24.25,Weekend,4,27,30,Rated,57,Less than 60 mins
1477755,107909,Cafeteria,American,12.08,Weekend,3,35,28,Rated,63,More than 60 mins
1478084,110461,Blue Ribbon Sushi,Japanese,22.07,Weekend,4,33,15,Rated,48,Less than 60 mins
1478163,372722,Shake Shack,American,21.29,Weekend,Not given,35,21,Not rated,56,Less than 60 mins
1478431,245862,S'MAC,American,16.49,Weekend,5,27,19,Rated,46,Less than 60 mins
1477559,127149,P.J. Clarke's,American,25.27,Weekday,5,34,29,Rated,63,More than 60 mins
1477666,368295,Blue Ribbon Fried Chicken,American,11.64,Weekend,5,24,16,Rated,40,Less than 60 mins
1477746,288777,Don's Bogam BBQ & Wine Bar,Korean,12.61,Weekend,4,25,26,Rated,51,Less than 60 mins
1478358,371806,The Meatball Shop,Italian,13.0,Weekend,5,34,26,Rated,60,Less than 60 mins
1476863,40010,The Meatball Shop,American,31.43,Weekend,Not given,31,22,Not rated,53,Less than 60 mins
1477041,52832,Junoon,Indian,25.17,Weekday,Not given,23,24,Not rated,47,Less than 60 mins
1478438,114085,Blue Ribbon Sushi Bar & Grill,Japanese,9.12,Weekend,3,27,27,Rated,54,Less than 60 mins
1476616,348096,Parm,Italian,31.43,Weekday,5,28,25,Rated,53,Less than 60 mins
1476968,99621,Jack's Wife Freda,Mediterranean,29.05,Weekend,5,35,28,Rated,63,More than 60 mins
1478045,97420,Yama 49,Japanese,31.33,Weekend,5,21,27,Rated,48,Less than 60 mins
1477660,304365,Sarabeth's Restaurant,American,24.25,Weekend,5,23,24,Rated,47,Less than 60 mins
1476584,363561,Shake Shack,American,12.37,Weekend,3,28,28,Rated,56,Less than 60 mins
1477619,75251,Blue Ribbon Fried Chicken,American,24.25,Weekend,Not given,27,21,Not rated,48,Less than 60 mins
1477033,59105,Sushi of Gari 46,Japanese,29.05,Weekend,3,35,26,Rated,61,More than 60 mins
1477308,321255,Shake Shack,American,5.63,Weekend,Not given,27,16,Not rated,43,Less than 60 mins
1476588,128711,RedFarm Hudson,Chinese,9.51,Weekend,3,29,26,Rated,55,Less than 60 mins
1476713,58434,Blue Ribbon Sushi Izakaya,Japanese,15.76,Weekend,4,33,23,Rated,56,Less than 60 mins
1477036,162330,Shake Shack,American,11.64,Weekend,Not given,23,29,Not rated,52,Less than 60 mins
1477340,186473,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,30,28,Rated,58,Less than 60 mins
1477682,35432,TAO,Japanese,14.99,Weekend,Not given,24,21,Not rated,45,Less than 60 mins
1477514,178172,The Meatball Shop,American,12.18,Weekend,4,23,22,Rated,45,Less than 60 mins
1477046,302132,Dos Caminos Soho,Mexican,12.66,Weekday,5,24,30,Rated,54,Less than 60 mins
1477593,322787,Parm,Italian,12.08,Weekend,5,30,25,Rated,55,Less than 60 mins
1476716,37982,Saravanaa Bhavan,Indian,15.52,Weekday,5,33,26,Rated,59,Less than 60 mins
1477357,5444,Go! Go! Curry!,Japanese,20.18,Weekend,3,22,29,Rated,51,Less than 60 mins
1476576,297130,Blue Ribbon Sushi,Japanese,31.43,Weekend,5,24,17,Rated,41,Less than 60 mins
1477888,40500,J. G. Melon,American,12.18,Weekend,Not given,32,22,Not rated,54,Less than 60 mins
1476814,64621,La Follia,Italian,8.05,Weekend,Not given,28,20,Not rated,48,Less than 60 mins
1477212,49631,The Meatball Shop,Italian,14.41,Weekend,Not given,28,28,Not rated,56,Less than 60 mins
1477078,115231,Izakaya Ten,Japanese,12.23,Weekday,5,23,24,Rated,47,Less than 60 mins
1477061,390436,Blue Ribbon Sushi,Japanese,13.0,Weekday,5,22,31,Rated,53,Less than 60 mins
1477116,126730,The Kati Roll Company,Indian,24.2,Weekend,5,26,16,Rated,42,Less than 60 mins
1478128,320187,TAO,Japanese,14.75,Weekend,5,35,19,Rated,54,Less than 60 mins
1477118,105837,Nobu Next Door,Japanese,5.77,Weekend,4,25,29,Rated,54,Less than 60 mins
1476646,103147,Hot Kitchen,Chinese,13.0,Weekend,5,32,25,Rated,57,Less than 60 mins
1478286,102580,Blue Ribbon Sushi Izakaya,Japanese,29.05,Weekday,4,28,25,Rated,53,Less than 60 mins
1477876,129823,Rubirosa,Italian,12.23,Weekend,Not given,21,18,Not rated,39,Less than 60 mins
1478443,96943,Cafe Mogador,Middle Eastern,29.88,Weekend,4,20,17,Rated,37,Less than 60 mins
1478195,115519,Blue Ribbon Fried Chicken,American,20.23,Weekday,4,20,26,Rated,46,Less than 60 mins
1477787,14869,Shake Shack,American,4.8,Weekend,4,22,24,Rated,46,Less than 60 mins
1477093,318545,Serafina Fabulous Pizza,Italian,14.84,Weekday,3,35,31,Rated,66,More than 60 mins
1477140,366954,Blue Ribbon Sushi,Japanese,24.25,Weekend,5,35,16,Rated,51,Less than 60 mins
1477024,68154,Nobu Next Door,Japanese,12.18,Weekend,5,32,23,Rated,55,Less than 60 mins
1478035,178846,Blue Ribbon Fried Chicken,American,10.14,Weekend,4,21,17,Rated,38,Less than 60 mins
1477541,196928,Han Dynasty,Chinese,12.13,Weekend,Not given,20,25,Not rated,45,Less than 60 mins
1477499,306119,Xi'an Famous Foods,Chinese,14.12,Weekend,4,32,19,Rated,51,Less than 60 mins
1478085,42930,Tony's Di Napoli,Italian,11.3,Weekend,4,35,29,Rated,64,More than 60 mins
1477374,177078,Lantern Thai Kitchen,Thai,32.93,Weekend,Not given,34,27,Not rated,61,More than 60 mins
1477882,80737,RedFarm Broadway,Chinese,24.2,Weekday,Not given,22,33,Not rated,55,Less than 60 mins
1477713,314908,Blue Ribbon Fried Chicken,American,8.44,Weekend,3,31,18,Rated,49,Less than 60 mins
1477115,87752,Shake Shack,American,24.25,Weekday,5,20,27,Rated,47,Less than 60 mins
1476658,127149,P.J. Clarke's,American,31.43,Weekend,4,31,23,Rated,54,Less than 60 mins
1477491,276192,Sushi of Gari Tribeca,Japanese,9.46,Weekend,Not given,22,29,Not rated,51,Less than 60 mins
1477867,138426,Tony's Di Napoli,Italian,15.81,Weekend,5,35,30,Rated,65,More than 60 mins
1478097,252342,Westville Hudson,American,12.18,Weekend,3,20,25,Rated,45,Less than 60 mins
1478401,112272,The Kati Roll Company,Indian,29.25,Weekend,Not given,30,21,Not rated,51,Less than 60 mins
1477382,69025,Han Dynasty,Chinese,6.84,Weekend,5,22,22,Rated,44,Less than 60 mins
1478414,41409,Nobu Next Door,Japanese,12.66,Weekend,Not given,20,21,Not rated,41,Less than 60 mins
1477638,113507,Parm,Italian,12.18,Weekend,Not given,32,26,Not rated,58,Less than 60 mins
1477183,127934,Blue Ribbon Fried Chicken,American,33.03,Weekend,5,35,25,Rated,60,Less than 60 mins
1477681,225912,12 Chairs,Middle Eastern,16.3,Weekday,4,27,26,Rated,53,Less than 60 mins
1477582,297130,Blue Ribbon Sushi,Japanese,12.95,Weekend,Not given,22,23,Not rated,45,Less than 60 mins
1477190,397588,Kanoyama,Japanese,25.27,Weekday,Not given,29,33,Not rated,62,More than 60 mins
1477043,142356,Blue Ribbon Sushi,Japanese,6.74,Weekend,4,22,28,Rated,50,Less than 60 mins
1477136,120490,Parm,Italian,21.88,Weekend,4,23,30,Rated,53,Less than 60 mins
1476972,111356,Bhatti Indian Grill,Indian,32.98,Weekday,Not given,32,30,Not rated,62,More than 60 mins
1476627,120385,Westville Hudson,American,16.98,Weekend,5,34,20,Rated,54,Less than 60 mins
1477148,385406,The Meatball Shop,Italian,11.59,Weekday,Not given,21,30,Not rated,51,Less than 60 mins
1478165,54851,RedFarm Hudson,Chinese,12.18,Weekend,Not given,22,27,Not rated,49,Less than 60 mins
1476622,399332,Philippe Chow,Chinese,24.2,Weekday,5,28,30,Rated,58,Less than 60 mins
1477246,39705,Bukhara Grill,Indian,16.54,Weekend,5,23,17,Rated,40,Less than 60 mins
1477512,44759,Sushi of Gari Tribeca,Japanese,9.27,Weekend,Not given,20,17,Not rated,37,Less than 60 mins
1477696,54809,RedFarm Broadway,Chinese,24.3,Weekday,5,24,31,Rated,55,Less than 60 mins
1476578,97079,Donburi-ya,Japanese,12.18,Weekend,Not given,23,23,Not rated,46,Less than 60 mins
1477171,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,12.13,Weekend,3,34,25,Rated,59,Less than 60 mins
1477960,375098,12 Chairs,Middle Eastern,29.1,Weekend,Not given,22,26,Not rated,48,Less than 60 mins
1478260,41991,Blue Ribbon Sushi Bar & Grill,Japanese,12.37,Weekend,Not given,21,16,Not rated,37,Less than 60 mins
1476720,91958,Dirty Bird To Go (archived),American,12.13,Weekend,4,22,27,Rated,49,Less than 60 mins
1476767,83287,Blue Ribbon Sushi Izakaya,Japanese,18.24,Weekend,5,32,22,Rated,54,Less than 60 mins
1477839,75548,The MasalaWala,Indian,12.13,Weekend,4,32,15,Rated,47,Less than 60 mins
1477462,304707,Han Dynasty,Chinese,12.08,Weekend,5,27,29,Rated,56,Less than 60 mins
1477120,285774,Blue Ribbon Sushi,Japanese,6.79,Weekday,5,21,29,Rated,50,Less than 60 mins
1476858,385350,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,26,17,Rated,43,Less than 60 mins
1476967,129798,TAO,Japanese,29.49,Weekday,Not given,22,32,Not rated,54,Less than 60 mins
1477808,123977,Vezzo Thin Crust Pizza,Italian,13.05,Weekend,5,31,27,Rated,58,Less than 60 mins
1477902,91114,Shake Shack,American,15.77,Weekend,4,35,23,Rated,58,Less than 60 mins
1477416,123977,Vezzo Thin Crust Pizza,Italian,22.26,Weekday,Not given,22,32,Not rated,54,Less than 60 mins
1476833,388420,Sushi of Gari 46,Japanese,9.02,Weekend,5,32,17,Rated,49,Less than 60 mins
1476813,261665,Han Dynasty,Chinese,7.71,Weekend,5,22,18,Rated,40,Less than 60 mins
1477907,213212,Blue Ribbon Fried Chicken,American,14.65,Weekend,Not given,34,23,Not rated,57,Less than 60 mins
1477668,160957,Han Dynasty,Chinese,22.31,Weekend,5,29,15,Rated,44,Less than 60 mins
1477306,94691,brgr,American,5.72,Weekday,3,24,26,Rated,50,Less than 60 mins
1478257,41877,Cafe Mogador,Middle Eastern,6.69,Weekend,4,23,30,Rated,53,Less than 60 mins
1477662,6987,Hill Country Fried Chicken,Southern,29.78,Weekday,Not given,35,33,Not rated,68,More than 60 mins
1478161,52327,Sushi of Gari,Japanese,16.01,Weekend,Not given,33,19,Not rated,52,Less than 60 mins
1478225,142574,Sushi of Gari,Japanese,15.96,Weekend,Not given,22,19,Not rated,41,Less than 60 mins
1476839,107909,Shake Shack,American,14.07,Weekend,Not given,33,21,Not rated,54,Less than 60 mins
1477847,106478,Blue Ribbon Sushi,Japanese,24.25,Weekday,4,22,29,Rated,51,Less than 60 mins
1476718,35643,Vanessa's Dumpling House,Chinese,14.84,Weekend,5,31,24,Rated,55,Less than 60 mins
1478429,355090,Shake Shack,American,22.85,Weekend,5,24,23,Rated,47,Less than 60 mins
1476885,133349,Vanessa's Dumplings,Chinese,20.23,Weekend,5,33,17,Rated,50,Less than 60 mins
1478230,97346,RedFarm Hudson,Chinese,14.6,Weekend,3,30,28,Rated,58,Less than 60 mins
1478162,241080,TAO,Japanese,15.52,Weekend,4,32,27,Rated,59,Less than 60 mins
1477645,343554,Blue Ribbon Fried Chicken,American,8.98,Weekend,3,26,27,Rated,53,Less than 60 mins
1477583,370096,Melt Shop,American,19.4,Weekend,4,30,25,Rated,55,Less than 60 mins
1477214,98319,Five Guys Burgers and Fries,American,13.0,Weekday,5,30,27,Rated,57,Less than 60 mins
1477529,377260,The Smile,American,5.82,Weekend,3,22,25,Rated,47,Less than 60 mins
1477648,110792,Blue Ribbon Sushi,Japanese,16.06,Weekend,Not given,24,21,Not rated,45,Less than 60 mins
1476874,60901,RedFarm Hudson,Chinese,5.82,Weekend,5,22,22,Rated,44,Less than 60 mins
1477097,132906,Sushi of Gari 46,Japanese,13.05,Weekday,Not given,28,30,Not rated,58,Less than 60 mins
1477974,41907,Parm,Italian,9.22,Weekend,4,31,25,Rated,56,Less than 60 mins
1478036,186976,Burger Joint,American,8.35,Weekend,4,28,17,Rated,45,Less than 60 mins
1478371,258275,Cafe Habana,Mexican,25.17,Weekend,Not given,27,26,Not rated,53,Less than 60 mins
1476730,344577,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.05,Weekend,4,22,21,Rated,43,Less than 60 mins
1476768,72757,Jack's Wife Freda,Mediterranean,8.49,Weekend,Not given,23,18,Not rated,41,Less than 60 mins
1476786,103852,Blue Ribbon Sushi,Japanese,6.74,Weekend,5,22,29,Rated,51,Less than 60 mins
1478242,372276,Pinto Nouveau Thai Bistro,Thai,24.2,Weekend,5,29,15,Rated,44,Less than 60 mins
1477773,72726,Shake Shack,American,12.18,Weekend,5,32,24,Rated,56,Less than 60 mins
1477063,317446,The Meatball Shop,Italian,19.4,Weekend,5,28,30,Rated,58,Less than 60 mins
1477419,186454,Shake Shack,American,14.07,Weekend,5,34,17,Rated,51,Less than 60 mins
1476864,381020,RedFarm Broadway,Chinese,31.86,Weekend,4,25,19,Rated,44,Less than 60 mins
1476791,390484,RedFarm Broadway,Chinese,12.56,Weekday,4,35,33,Rated,68,More than 60 mins
1477054,351799,Sushi of Gari Tribeca,Japanese,14.07,Weekend,5,34,29,Rated,63,More than 60 mins
1478184,232359,The Meatball Shop,American,5.82,Weekend,5,30,30,Rated,60,Less than 60 mins
1476851,361220,Carmine's,Italian,19.98,Weekday,5,34,30,Rated,64,More than 60 mins
1476597,373059,Shake Shack,American,14.07,Weekend,Not given,31,25,Not rated,56,Less than 60 mins
1477241,42828,Jack's Wife Freda,Mediterranean,14.12,Weekday,5,25,25,Rated,50,Less than 60 mins
1477282,241719,Sushi of Gari Tribeca,Japanese,12.42,Weekend,4,23,20,Rated,43,Less than 60 mins
1477874,41168,Parm,Italian,12.13,Weekend,Not given,25,29,Not rated,54,Less than 60 mins
1476852,369809,Five Guys Burgers and Fries,American,19.45,Weekday,3,28,28,Rated,56,Less than 60 mins
1476958,41638,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,26,29,Rated,55,Less than 60 mins
1477226,361728,The Meatball Shop,Italian,6.69,Weekend,Not given,25,18,Not rated,43,Less than 60 mins
1477327,328731,Nobu Next Door,Japanese,13.97,Weekday,Not given,27,24,Not rated,51,Less than 60 mins
1476905,360844,Blue Ribbon Sushi Bar & Grill,Japanese,5.72,Weekday,5,32,26,Rated,58,Less than 60 mins
1478433,94700,Haandi,Indian,13.1,Weekend,Not given,31,30,Not rated,61,More than 60 mins
1476666,205241,Shake Shack,American,6.07,Weekday,4,23,27,Rated,50,Less than 60 mins
1476552,334758,Melt Shop,American,12.56,Weekend,4,25,23,Rated,48,Less than 60 mins
1477137,157578,P.J. Clarke's,American,14.07,Weekday,5,33,26,Rated,59,Less than 60 mins
1477440,127934,Blue Ribbon Fried Chicken,American,12.52,Weekday,4,24,31,Rated,55,Less than 60 mins
1477545,144352,Shake Shack,American,21.93,Weekday,Not given,21,33,Not rated,54,Less than 60 mins
1478215,92726,Sarabeth's East,American,25.27,Weekend,4,23,19,Rated,42,Less than 60 mins
1478301,184325,Asuka Sushi,Japanese,22.75,Weekday,5,25,32,Rated,57,Less than 60 mins
1477294,39334,The Meatball Shop,American,12.18,Weekend,5,22,26,Rated,48,Less than 60 mins
1477235,115841,Rubirosa,Italian,15.38,Weekday,Not given,30,31,Not rated,61,More than 60 mins
1478012,114919,Yama Japanese Restaurant,Japanese,12.66,Weekend,Not given,25,26,Not rated,51,Less than 60 mins
1477005,87006,Nobu Next Door,Japanese,25.17,Weekend,Not given,21,16,Not rated,37,Less than 60 mins
1476600,141912,P.J. Clarke's,American,24.25,Weekend,Not given,24,15,Not rated,39,Less than 60 mins
1478270,303548,Shake Shack,American,14.02,Weekend,4,20,21,Rated,41,Less than 60 mins
1477299,60039,ilili Restaurant,Middle Eastern,31.33,Weekday,4,29,27,Rated,56,Less than 60 mins
1477388,396432,Blue Ribbon Sushi Izakaya,Japanese,9.7,Weekend,Not given,25,15,Not rated,40,Less than 60 mins
1477221,125510,Blue Ribbon Sushi Izakaya,Japanese,33.03,Weekend,3,34,23,Rated,57,Less than 60 mins
1476691,68775,Sushi of Gari Tribeca,Japanese,24.2,Weekend,Not given,22,21,Not rated,43,Less than 60 mins
1476838,51356,Burger Joint,American,16.15,Weekend,Not given,31,15,Not rated,46,Less than 60 mins
1477913,92096,Aurora,Italian,21.93,Weekend,Not given,31,18,Not rated,49,Less than 60 mins
1477453,83287,Shake Shack,American,9.41,Weekend,5,22,20,Rated,42,Less than 60 mins
1477946,81152,Hill Country Fried Chicken,Southern,14.12,Weekend,5,25,15,Rated,40,Less than 60 mins
1477395,56219,Parm,Italian,14.55,Weekday,5,30,32,Rated,62,More than 60 mins
1478404,97991,Blue Ribbon Sushi Bar & Grill,Japanese,33.03,Weekend,5,28,15,Rated,43,Less than 60 mins
1476567,122609,Blue Ribbon Sushi,Japanese,13.0,Weekend,5,34,15,Rated,49,Less than 60 mins
1476903,53874,Sarabeth's,American,25.17,Weekend,3,28,23,Rated,51,Less than 60 mins
1478374,64151,Rubirosa,Italian,5.97,Weekend,3,30,25,Rated,55,Less than 60 mins
1476764,44049,Sushi Samba,Japanese,13.0,Weekend,4,33,21,Rated,54,Less than 60 mins
1476629,317993,Melt Shop,American,12.66,Weekend,3,27,26,Rated,53,Less than 60 mins
1476936,260035,Blue Ribbon Sushi Bar & Grill,Japanese,14.12,Weekend,Not given,31,25,Not rated,56,Less than 60 mins
1478342,142681,Osteria Morini,Italian,8.3,Weekend,Not given,27,19,Not rated,46,Less than 60 mins
1477229,72339,Hatsuhana,Japanese,17.03,Weekday,4,35,33,Rated,68,More than 60 mins
1476961,112272,Blue Ribbon Sushi,Japanese,14.02,Weekday,Not given,35,29,Not rated,64,More than 60 mins
1477332,43018,RedFarm Hudson,Chinese,24.2,Weekend,5,27,19,Rated,46,Less than 60 mins
1478193,83287,Five Guys Burgers and Fries,American,16.01,Weekend,Not given,27,19,Not rated,46,Less than 60 mins
1478410,84087,The Meatball Shop,Italian,25.22,Weekend,5,32,25,Rated,57,Less than 60 mins
1477080,67848,The Kati Roll Company,Indian,19.45,Weekend,Not given,25,24,Not rated,49,Less than 60 mins
1477169,46696,Blue Ribbon Sushi Bar & Grill,Japanese,12.08,Weekday,5,29,24,Rated,53,Less than 60 mins
1476761,64153,Blue Ribbon Fried Chicken,American,24.25,Weekday,5,33,30,Rated,63,More than 60 mins
1477584,275689,Cafe Habana,Mexican,16.98,Weekday,4,23,30,Rated,53,Less than 60 mins
1477916,121706,Blue Ribbon Fried Chicken,American,13.0,Weekend,Not given,24,30,Not rated,54,Less than 60 mins
1476561,115213,Tamarind TriBeCa,Indian,13.24,Weekend,Not given,23,30,Not rated,53,Less than 60 mins
1477072,113507,Parm,Italian,29.39,Weekday,Not given,26,30,Not rated,56,Less than 60 mins
1476755,331143,Waverly Diner,American,11.59,Weekend,Not given,25,22,Not rated,47,Less than 60 mins
1478293,84045,Barbounia,Mediterranean,12.13,Weekend,Not given,26,26,Not rated,52,Less than 60 mins
1477142,87151,Rubirosa,Italian,24.2,Weekend,4,23,26,Rated,49,Less than 60 mins
1477494,300003,Crema Restaurante,Mexican,15.86,Weekend,Not given,31,30,Not rated,61,More than 60 mins
1477176,260680,Tamarind TriBeCa,Indian,12.95,Weekday,3,27,24,Rated,51,Less than 60 mins
1478383,121905,Shake Shack,American,15.86,Weekend,3,34,20,Rated,54,Less than 60 mins
1476917,58675,Big Daddy's,American,14.84,Weekend,5,32,22,Rated,54,Less than 60 mins
1478082,103005,Yama Japanese Restaurant,Japanese,5.77,Weekend,Not given,34,21,Not rated,55,Less than 60 mins
1477502,367076,Sushi of Gari 46,Japanese,22.8,Weekend,Not given,30,25,Not rated,55,Less than 60 mins
1477734,81658,The Meatball Shop,Italian,29.25,Weekday,5,35,29,Rated,64,More than 60 mins
1477151,97991,Blue Ribbon Sushi Bar & Grill,Japanese,22.36,Weekend,4,25,18,Rated,43,Less than 60 mins
1478333,93437,Sushi of Gari 46,Japanese,22.26,Weekend,5,27,26,Rated,53,Less than 60 mins
1477013,52832,Donburi-ya,Japanese,8.01,Weekday,5,30,30,Rated,60,Less than 60 mins
1476949,14869,Pepe Rosso To Go,Italian,16.3,Weekend,Not given,23,30,Not rated,53,Less than 60 mins
1477779,39275,TAO,Japanese,31.43,Weekend,Not given,34,20,Not rated,54,Less than 60 mins
1478131,395616,Parm,Italian,12.13,Weekend,3,23,15,Rated,38,Less than 60 mins
1477769,129798,TAO,Japanese,8.05,Weekday,Not given,26,31,Not rated,57,Less than 60 mins
1478099,97255,Parm,Italian,19.4,Weekday,Not given,24,28,Not rated,52,Less than 60 mins
1476810,95164,Amma,Indian,19.35,Weekend,Not given,30,16,Not rated,46,Less than 60 mins
1477279,35432,TAO,Japanese,16.15,Weekend,3,24,22,Rated,46,Less than 60 mins
1478309,127130,Momoya,Japanese,16.05,Weekday,4,34,33,Rated,67,More than 60 mins
1477368,132137,Parm,Italian,24.25,Weekend,4,34,21,Rated,55,Less than 60 mins
1477409,146588,Shake Shack,American,9.07,Weekday,3,35,26,Rated,61,More than 60 mins
1477506,283831,Blue Ribbon Sushi Bar & Grill,Japanese,13.05,Weekday,5,22,28,Rated,50,Less than 60 mins
1476888,342107,Shake Shack,American,12.13,Weekday,5,25,30,Rated,55,Less than 60 mins
1477579,349854,Shake Shack,American,24.35,Weekday,5,34,26,Rated,60,Less than 60 mins
1477977,43856,Han Dynasty,Chinese,16.01,Weekend,5,30,16,Rated,46,Less than 60 mins
1478336,138426,Tony's Di Napoli,Italian,5.82,Weekend,5,26,26,Rated,52,Less than 60 mins
1477649,106478,Cafe Mogador,Middle Eastern,16.15,Weekend,5,29,27,Rated,56,Less than 60 mins
1477108,47280,Blue Ribbon Sushi,Japanese,29.68,Weekend,3,26,30,Rated,56,Less than 60 mins
1477947,78560,The Meatball Shop,Italian,12.18,Weekend,3,27,20,Rated,47,Less than 60 mins
1477488,344586,Sushi of Gari 46,Japanese,12.56,Weekend,4,20,22,Rated,42,Less than 60 mins
1477236,1311,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.1,Weekend,Not given,22,26,Not rated,48,Less than 60 mins
1478392,77511,Parm,Italian,21.93,Weekend,4,22,25,Rated,47,Less than 60 mins
1476940,197633,Sushi of Gari 46,Japanese,5.77,Weekday,4,32,24,Rated,56,Less than 60 mins
1477671,393765,Nobu Next Door,Japanese,6.02,Weekend,5,33,24,Rated,57,Less than 60 mins
1476742,92096,Aurora,Italian,6.74,Weekday,Not given,30,26,Not rated,56,Less than 60 mins
1478177,80683,Blue Ribbon Sushi,Japanese,11.59,Weekend,4,22,18,Rated,40,Less than 60 mins
1477035,141496,Dickson's Farmstand Meats,American,33.03,Weekend,5,35,20,Rated,55,Less than 60 mins
